id,freq,tesla,fib_mode,ops,base_val,result,yin,yang,balance,resonance,score,theta_deg,phi_deg,spin_theta_deg,torus_x,torus_y,torus_z,hash16
2,144,6,seed_36,* / + +,1296,1298.0,1,3,0.3333,0.998459,0.798921,218.0,200.0,218.0,-1.1388973513076375,-0.41452473576059806,-0.6156614753256582,ae1ba0d5e53a61ffa6b5e4dd44a64790
599,288,9,seed_36,/ * / -,2598,1298.0,3,1,0.3333,0.998459,0.798921,218.0,200.0,9.99999999999999,-1.1388973513076375,-0.41452473576059806,-0.6156614753256582,4027ef4a2c33eac661c7d6e074084dff
416,288,9,classic,- - / +,2597,1298.5,3,1,0.3333,0.998075,0.798652,218.5,200.0,308.0,-1.1439741316107428,-0.4163725326768373,-0.6225146366376194,8487025dc33e640cda2d52e410c4c6e4
457,576,3,classic,* - - -,1733,3463,3,1,0.3333,0.997979,0.798585,223.0,160.0,309.0,-1.192137564975823,0.43390258880179056,-0.6819983600624984,ba5cb244f129694249e5b0846c86f861
133,144,6,classic,+ * - +,865,1732,1,3,0.3333,0.997691,0.798383,292.0,130.0,19.99999999999998,-1.5263676961277102,1.8190541854799458,-0.9271838545667874,24fc6d7c0470260f1b0ab4e2534a5787
283,288,6,classic,/ + * +,1729,1732.0,1,3,0.3333,0.997691,0.798383,292.0,130.0,332.0000000000001,-1.5263676961277102,1.8190541854799458,-0.9271838545667874,e8b87bb6dc697c03b07f1f999a245bf5
273,432,6,seed_69,- + - /,2601,1300.0,3,1,0.3333,0.996923,0.797846,220.0,40.0,100.00000000000009,0.945264797404491,0.7931713428669747,-0.6427876096865393,3ac77b47b5ad141bb04b98152e553948
127,288,9,classic,/ * * +,2600,5201.0,1,3,0.3333,0.996731,0.797712,161.0,80.0,208.00000000000009,0.18310877773080766,1.0384614821571492,0.3255681544571566,b549a00bbdcee623c45d301f682d240e
59,144,6,classic,- - + -,869,867,3,1,0.3333,0.99654,0.797578,147.0,210.00000000000003,161.9999999999999,-1.005740790321817,-0.5806647160272881,0.5446390350150273,00a074d7e7d17fa2965c9429f6e1bc8e
44,720,3,seed_36,- + + +,2166,2168,1,3,0.3333,0.99631,0.797417,8.0,170.0,64.0,-2.9448391776815406,0.5192546008725847,0.13917310096006544,e2d1fb4553ba4b3f1863d3a40413e39b
656,144,9,classic,^2 + sqrt *,1301,2602.0007686393947,1,3,0.3333,0.996157,0.79731,82.00076863939466,100.0,100.00768639394666,-0.37146120382423525,2.106661171941694,0.9902699356997197,2f8d5beeb0c0b2191af441d844641633
570,576,3,seed_36,sqrt ^2 + *,1791,3584.0000000000005,1,3,0.3333,0.995575,0.796903,344.0000000000005,200.0,248.0000000000033,-2.782675763889205,-1.0128111496696373,-0.2756373558169912,14454846f6fea4de868531b5ea28b020
224,432,9,seed_69,^2 / - sqrt,4053,2865.903609684038,3,1,0.3333,0.995129,0.79659,345.9036096840382,210.00000000000003,331.80721936807635,-2.5719979012797274,-1.4849436806590035,-0.24355390852046402,8be181c0dff7023834c4dc2fd9ee5d6e
359,576,6,classic,+ * - +,3545,7092,1,3,0.3333,0.994924,0.796447,252.0,180.0,288.0,-1.6909830056250525,2.0708569252512913e-16,-0.9510565162951535,03d820d3ef5aadc7f76c70ad6ec00c37
33,576,3,seed_36,/ * * *,1737,6948.0,1,3,0.3333,0.994819,0.796373,108.0,270.0,36.0,-3.106285387876937e-16,-1.6909830056250525,0.9510565162951536,8b9ea43c41f7f2a56d144884eac21232
10,288,9,seed_36,- / / *,2607,1303.0,3,1,0.3333,0.994628,0.796239,223.0,70.0,86.0,0.43390258880179045,1.192137564975823,-0.6819983600624984,6531a4c12b0d6506dbca488cb50ba53a
81,1008,3,classic,/ ^2 - sqrt,3026,1512.9996695306975,3,1,0.3333,0.951752,0.796226,72.99966953069747,90.0,150.99768671488226,1.4036762127439593e-16,2.292377220470838,0.956303069612216,68d24063854fd7d14933596aac2aa9b2
430,432,6,seed_36,* * / +,2607,5215.0,1,3,0.3333,0.994056,0.795839,175.0,130.0,310.00000000000006,-0.6452336106042819,0.7689594735001863,0.0871557427476582,759fd231dbcf712b98a865b9594aa304
366,1008,6,classic,- * + -,6061,12120,2,2,1.0,0.665347,0.795743,239.99999999999997,59.99999999999999,119.99999999999997,0.7499999999999999,1.2990381056766576,-0.8660254037844384,5149ec6c4f9a7413aa6ae5f1e83cb043
676,576,6,seed_36,- - - +,3480,3478,3,1,0.3333,0.993675,0.795572,238.0,220.0,232.00000000000003,-1.1261471785704118,-0.9449496821897669,-0.848048096156426,31ee0ad6794e74b31f5bb1161e84af30
348,1008,6,seed_36,sqrt * ^2 /,6063,12126.0,2,2,1.0,0.665017,0.795512,246.00000000000003,119.99999999999999,18.000000000000103,-0.7966316784620996,1.3798065420152306,-0.913545457642601,4c54589f82bc05f3a393454cf8fa09de
401,864,6,classic,sqrt * + *,5186,290.05555019822134,1,3,0.3333,0.992913,0.795039,290.05555019822134,110.0,220.11110039644274,-0.8013296122396188,2.2016350151686814,-0.9393605790748384,11307da7979d7eef088914afc0e5bb59
627,1008,6,seed_69,/ + / /,6063,758.125,3,1,0.3333,0.949711,0.794798,38.125,200.0,190.625,-2.618609208389281,-0.9530958070290811,0.6173791815707049,207aa18dc328e8c61a22109202acd79a
269,288,3,seed_36,+ * + -,870,1742,1,3,0.3333,0.991963,0.794374,302.0,140.0,81.99999999999979,-1.9380305939054996,1.6262007565563903,-0.8480480961564262,eb5fa15c349f92ad2554a4f5e2931f54
540,1008,3,seed_69,+ + + /,3033,1518.0,1,3,0.3333,0.948617,0.794032,78.0,150.0,342.0,-1.912107613560833,1.1039558454088796,0.9781476007338056,b8790168496ca682754dffed48deb451
43,576,3,seed_69,* ^2 + sqrt,1743,3486.0001434308633,1,3,0.3333,0.991394,0.793976,246.00014343086332,210.00000000000003,300.00143430863307,-1.3798085225433654,-0.7966328219205521,-0.9135464758401776,8106bc3631379c4a78f27fce00de5562
610,864,3,seed_69,+ * / +,2616,2618.0,1,3,0.3333,0.990069,0.793048,98.0,170.0,259.9999999999999,-1.8325567571881929,0.3231291999718895,0.9902680687415704,83558f9d91274a9214a68ba7ce5dd81f
152,576,3,classic,sqrt sqrt ^2 *,1730,83.18653737234169,2,2,1.0,0.703079,0.792155,83.1865373723417,110.0,332.7461494893668,-0.72461662593488,1.9908678175174794,0.9929376596498223,705c4356ba40f879b97b4e1cd204671b
272,144,3,seed_69,sqrt * * -,441,83.0,2,2,1.0,0.702439,0.791707,83.0,110.0,248.99999999999997,-0.7257220569497712,1.993904964269658,0.992546151641322,4c9a6604584aece2ea686f2162aa678f
521,144,9,seed_69,+ * * -,1311,5247,1,3,0.3333,0.987993,0.791595,207.0,180.0,269.9999999999999,-1.1089934758116322,1.3581253104280131e-16,-0.4539904997395467,220fcfdae423a6720651ef884362a95f
492,288,3,classic,- sqrt ^2 -,877,875.0,3,1,0.3333,0.987429,0.7912,155.0,200.0,265.0,-1.0277345019326702,-0.37406476743189265,0.4226182617406995,52b1e9aad86598eb2bac52cde91aa9f5
632,576,3,seed_69,/ * - /,1752,875.5,3,1,0.3333,0.986865,0.790805,155.5,200.0,155.5,-1.0243013501281621,-0.3728152023653345,0.4146932426562392,9b0d1a8f28838d41f607d0f0d227bcd6
437,720,6,seed_36,^2 * sqrt +,4335,6131.615792887367,1,3,0.3333,0.986363,0.790454,11.615792887367206,110.0,81.31055021157046,-1.0190557848292225,2.799832757982897,0.2013479215519673,ba14b7daa30fd0ea6234c27eb877f73a
489,144,3,classic,sqrt + * ^2,521,2270.603395368213,1,3,0.3333,0.985712,0.789998,110.60339536821311,110.0,303.6203722092786,-0.5636843835727005,1.5487101155651926,0.9360386838345031,7a59db902e0f31dda5a735b1ec34b1f6
346,720,9,seed_36,+ - sqrt +,6582,82.12952606788727,2,2,1.0,0.699469,0.789628,82.12952606788727,100.0,101.29526067887275,-0.3710747107730146,2.1044692609268982,0.9905801606136226,81fd65c3b6ccac67ce29b4f48aa955f8
282,432,6,seed_69,^2 sqrt + *,2631,5264.0,1,3,0.3333,0.984802,0.789362,224.0,170.0,264.00000000000006,-1.2612040936006588,0.2223843098817603,-0.6946583704589974,e9ba0eb6e9d2d12e4036afc0cf7a53ae
248,1008,6,seed_69,+ ^2 * sqrt,6063,8575.791042230449,1,3,0.3333,0.940321,0.788225,295.7910422304485,250.00000000000003,270.5372956131396,-0.8328499456958464,-2.2882364195933476,-0.9003868055482951,e0216e233439d8ad7b1bb1098a55ffcb
118,720,3,seed_69,- - - +,2199,2197,3,1,0.3333,0.983159,0.788211,37.0,190.0,47.00000000000003,-2.756117948149849,-0.4859779562736729,0.6018150231520483,79569dfa5419bd129308d6caf83ea3e9
166,144,9,seed_36,sqrt + * ^2,1461,6153.784237657862,1,3,0.3333,0.98281,0.787967,33.78423765786192,150.0,168.92118828930964,-2.4518369770373365,1.415568738701584,0.5560669866624862,319b8e65a6130a37ef46c6ab1b58bc07
504,576,3,seed_69,+ + * -,1767,3537,1,3,0.3333,0.982801,0.787961,297.0,180.0,297.0,-2.4539904997395467,3.00527161064405e-16,-0.891006524188368,3b706a36675fe9c44cf56434c12ae0a5
372,432,3,classic,+ + ^2 sqrt,1317,1319.0,1,3,0.3333,0.982563,0.787794,239.0,140.0,353.99999999999994,-1.1375468309584127,0.9545151263040882,-0.8571673007021121,a76c968983c746a4583643421d9fe2eb
461,432,6,classic,- / / *,2647,1323.0,3,1,0.3333,0.979592,0.785714,243.0,90.0,153.00000000000006,9.466577929726815e-17,1.546009500260453,-0.8910065241883678,498979acc9ccb0f806d87670f0a9ce29
685,288,6,seed_69,- - * /,1767,1765.0,3,1,0.3333,0.979037,0.785326,325.0,190.0,219.99999999999994,-2.7763227901360144,-0.48954061505678503,-0.5735764363510465,6451721f985f4d4538e1fdb208271b29
603,288,9,seed_36,- - + -,2655,2653,3,1,0.3333,0.977007,0.783905,133.0,160.0,39.000000000000014,-1.238516415232996,0.45078310979489095,0.7313537016191706,7bd62dc3b35fb980c842067db2826aa1
105,720,9,seed_36,+ - - -,6747,6745,3,1,0.3333,0.976409,0.783486,265.0,220.0,300.00000000000006,-1.4653237138202053,-1.2295525878218565,-0.9961946980917455,e6002c3174dc1204d1643f5f540d104f
141,864,9,classic,- - * /,7865,7863.0,3,1,0.3333,0.975681,0.782976,303.0,239.99999999999997,75.00000000000001,-1.2723195175075144,-2.203722047784532,-0.8386705679454243,f88a1005b650d3a42895fbfcdaa1a85a
513,576,6,seed_36,sqrt + ^2 +,4587,4724.454789505577,1,3,0.3333,0.975351,0.782745,44.45478950557663,170.0,311.1835265390364,-2.6725745249808726,0.4712469967082371,0.700346240205983,c4aa7772fb5770bcf96eb54610f237ba
194,864,6,seed_36,/ - * /,5616,2807.0,3,1,0.3333,0.975279,0.782696,287.0,170.0,68.00000000000004,-2.2575454275967632,0.39806616906033765,-0.9563047559630354,57acf767402a43398d80cf88dc3af7a2
710,288,3,classic,+ * ^2 sqrt,885,1772.0,1,3,0.3333,0.975169,0.782619,332.0,170.0,191.99999999999986,-2.839149140975354,0.500618595809216,-0.4694715627858908,d77fcfc7d6c239b9d7b2c5ada449a1f3
78,720,6,seed_36,+ + - +,4485,4487,1,3,0.3333,0.974413,0.782089,167.0,230.0,281.99999999999994,-0.659262214479659,-0.7856781125677479,0.2249510543438652,116e2a3e3db02e7637c8bfd830eb7ad5
474,720,3,classic,+ + / *,2215,2217.0,1,3,0.3333,0.97429,0.782003,57.00000000000001,119.99999999999999,114.00000000000001,-1.2723195175075128,2.203722047784533,0.838670567945424,e6450ae4e744d87de4acd27ff105c00f
448,432,3,seed_36,+ ^2 sqrt +,1398,1400.0,1,3,0.3333,0.972973,0.781081,320.0,50.0,79.99999999999991,1.7779790958791828,2.1189129750714213,-0.6427876096865396,cf1453ee3935c6dd192e47de7d272f87
148,144,9,seed_36,* * / +,1398,2797.0,1,3,0.3333,0.971988,0.780391,277.0,250.00000000000003,277.0,-0.7257220569497708,-1.993904964269658,-0.992546151641322,8c83a82b1b3d47b91ad78e700925434e
714,288,3,seed_36,+ * - +,888,1778,1,3,0.3333,0.971879,0.780315,338.0,230.0,205.9999999999998,-1.8815575129900164,-2.242352925778478,-0.37460659341591235,34e875d6c968f1521cffb902a3807351
439,432,9,seed_36,+ / + *,3912,3915.0,1,3,0.3333,0.9718,0.78026,315.0,180.0,225.00000000000006,-2.7071067811865475,3.3152496545301995e-16,-0.7071067811865477,18bea4cd2941296d096b7b58a3e74493
658,576,6,seed_36,/ sqrt ^2 /,3558,889.4999999999999,3,1,0.3333,0.971332,0.779933,169.4999999999999,250.00000000000003,169.4999999999999,-0.3477473022406465,-0.9554278605824386,0.18223552549214947,5eafe541f6f4ac9a995ae79b97ae9414
394,144,3,classic,^2 + sqrt *,445,890.0022471881742,1,3,0.3333,0.970784,0.779549,170.00224718817424,170.0,320.008988752697,-0.9997624892200228,0.17628510114974583,0.1736095525534038,b7ff161921e4fa311cd16a514fac22a3
411,144,9,seed_36,- ^2 sqrt -,1398,1396.0,3,1,0.3333,0.97035,0.779245,316.0,190.0,96.00000000000014,-2.6780269184481735,-0.4722084007859613,-0.6946583704589976,43092c6a8a2116ed900c3f7f6a177742
412,288,6,classic,- / * -,1783,1781.0,3,1,0.3333,0.970241,0.779169,341.0,170.0,132.00000000000034,-2.900769529891683,0.5114839329369136,-0.3255681544571567,dc01561df5bcac2d44dba55ffb936136
109,864,9,seed_36,* / - /,8907,4453.0,3,1,0.3333,0.970132,0.779093,133.0,160.0,39.000000000000014,-1.238516415232996,0.45078310979489095,0.7313537016191706,138ae323d383b4038b9925f7c523ab1f
668,864,9,seed_69,* - / /,8907,4453.25,3,1,0.3333,0.970078,0.779055,133.25,160.0,266.5,-1.2355238416741143,0.44969390209560595,0.7283709698824002,eb3d08d8fde954baadf7c6a6cf2abea6
481,864,9,seed_69,+ + / *,7800,7802.0,1,3,0.3333,0.968532,0.777973,242.0,170.0,6.000000000000034,-1.5072762711741132,0.2657734739896448,-0.882947592858927,c66b418cc1702eded483d6b3fbe82fd5
471,864,9,seed_36,^2 sqrt + +,7800,7802.0,1,3,0.3333,0.968532,0.777973,242.0,170.0,254.00000000000009,-1.5072762711741132,0.2657734739896448,-0.882947592858927,82c37b62ca3d7127c807a42ebab41374
40,432,9,seed_36,+ + / *,3897,3899.0,1,3,0.3333,0.968067,0.777647,299.0,290.0,293.0000000000003,0.8498549424536533,-2.334957264203318,-0.8746197071393956,b27f6ea36a761b7cfc3ef8a0ed1384d3
233,864,9,seed_69,+ + + -,7785,7787,1,3,0.3333,0.966791,0.776753,227.0,290.0,227.0,0.450783109794891,-1.2385164152329957,-0.7313537016191705,817a6970e8151978ef31c78281ee9565
422,288,3,seed_69,+ * * /,1563,3128.0,1,3,0.3333,0.966752,0.776726,248.0,140.0,95.99999999999973,-1.2451235869959658,1.0447827426184473,-0.9271838545667873,6e420431eaef0bba621d150c7f941734
278,288,6,seed_36,/ - + -,1791,894.5,3,1,0.3333,0.965903,0.776132,174.5,210.00000000000003,152.50000000000009,-0.870012412952446,-0.5023019008164107,0.09584575252022391,2e8763728a712d01dd25adebbf14a348
21,432,3,seed_36,* / + *,2427,4856.0,1,3,0.3333,0.964778,0.775345,176.0,230.0,335.9999999999999,-0.6443534079973436,-0.7679104888811566,0.06975647374412552,ee418eaff44befeac86583ee836f8c3d
364,144,6,seed_36,/ * * *,966,3864.0,1,3,0.3333,0.96,0.772,264.0,210.00000000000003,264.0,-1.6415265029605408,-0.9477357683661736,-0.9945218953682734,4003d63da792193b5f01b2d089249fed
705,144,9,seed_69,- sqrt + *,1311,74.38784428341543,2,2,1.0,0.674119,0.771883,74.38784428341543,110.0,74.38784428341543,-0.7760861692330836,2.132279225518936,0.9631054918248061,727526a4385521b364ab97db02a5ef61
498,288,3,seed_69,- - * -,903,1801,3,1,0.3333,0.959467,0.771627,1.0,100.0,2.0,-0.5209180855422484,2.954273268045817,0.01745240643728351,cb2d1d43e8cf2fa2064435191dc30857
265,864,6,seed_69,+ - - -,6315,6313,3,1,0.3333,0.958023,0.770616,193.0,130.0,193.0,-0.6592622144796588,0.7856781125677479,-0.22495105434386498,81d63e4014b26b8abafbdba58ccca16b
11,576,9,seed_69,sqrt + sqrt ^2,5247,73.43617880589782,2,2,1.0,0.671129,0.76979,73.43617880589782,100.0,87.79796686487606,-0.3968005314087296,2.250367639792975,0.9585027782617793,123c3e2a14e52c1c946ab10aa7d1ae42
116,864,6,seed_69,sqrt + * /,5199,73.10409142344143,2,2,1.0,0.670092,0.769064,73.10409142344143,100.0,219.31227427032428,-0.39776439686950993,2.2558339924572555,0.9568343403158409,6ff468efd073e7835f17944e197046a1
679,720,3,seed_36,* + / +,3291,3292.5,1,3,0.3333,0.954828,0.76838,52.50000000000001,160.0,165.00000000000003,-2.451433864230396,0.8922489578520393,0.7933533402912352,241fae33177ac020e5bb25869643ed42
30,288,9,seed_69,+ * * /,3291,6584.0,1,3,0.3333,0.954696,0.768287,104.0,230.0,312.00000000000006,-1.130070822369732,-1.3467659624450208,0.9702957262759965,6c0863b9106d3d8040877330b4e272e1
270,864,6,seed_36,^2 + sqrt sqrt,5286,72.70488356767709,2,2,1.0,0.668849,0.768195,72.70488356767709,90.0,218.11465070303126,1.4066865624293042e-16,2.2972934945956567,0.9547861425843497,c56366cafedca4a47eb053ae882f1e2a
85,288,9,seed_36,/ ^2 sqrt /,3291,822.75,3,1,0.3333,0.954432,0.768103,102.75000000000001,119.99999999999999,102.00000000000007,-0.889651282489249,1.540921222290192,0.9753423205085127,e750dc8fc4497f40d6c4f048dd1f2c66
168,576,6,seed_69,/ / / +,3621,453.625,3,1,0.3333,0.952328,0.76663,93.625,119.99999999999999,187.25,-0.9683870075754342,1.6772954985102402,0.9979992358914197,d9e4d885fcfb1d7e154238ef0c58a7ca
529,432,3,seed_69,/ + * +,1359,1362.0,1,3,0.3333,0.951542,0.766079,282.0,119.99999999999999,144.0000000000004,-1.1039558454088794,1.912107613560833,-0.9781476007338056,ad8744f0f0d67f6b71d413716f762a15
221,576,9,seed_69,* - / -,5451,5449.5,3,1,0.3333,0.95128,0.765896,49.5,220.0,134.99999999999994,-2.029594954755759,-1.7030323779748253,0.7604059656000309,1a24926604b8a7b39b294c3d6f935e9b
433,720,9,seed_69,+ / + *,6543,6546.0,1,3,0.3333,0.949711,0.764798,66.0,210.00000000000003,264.0,-2.084295073122524,-1.2033683215379003,0.9135454576426009,5746f10f55a23631156d5ef5ce122053
77,144,6,classic,^2 * sqrt *,867,2452.2463171549466,1,3,0.3333,0.948841,0.764189,292.2463171549466,130.0,266.95580585935926,-1.528927618013631,1.8221049815842525,-0.9255648407950562,3faa1842b7384d6b9427ca552032bcf3
130,432,3,classic,+ sqrt - *,1297,70.05553413860729,2,2,1.0,0.660719,0.762503,70.05553413860729,70.0,280.22213655442914,0.8007064981016758,2.199923023144939,0.9400236835793054,883b434a6613a6ea68039ebbbb92d607
377,720,9,classic,sqrt ^2 / /,6514,1628.5000000000002,3,1,0.3333,0.945554,0.761888,188.50000000000023,170.0,205.50000000000077,-0.9956250159335382,0.17555555297737807,-0.14780941112961454,16bc611357953bed561086acf6df8b68
284,720,3,seed_36,/ sqrt + *,2262,69.26068688320095,2,2,1.0,0.658318,0.760823,69.26068688320095,150.0,207.78206064960284,-2.038724787039896,1.177058304601046,0.9352012762433617,190dbbbd38108104d9dd4025b6a65437
182,288,3,classic,- ^2 / sqrt,865,610.9402589451771,3,1,0.3333,0.942809,0.759966,250.9402589451771,70.0,250.9402589451771,0.5723522924742916,1.5725249995462034,-0.9451785989011231,3daa1c1b4f248a5de182f5e73c11964d
406,432,9,seed_69,sqrt ^2 + sqrt,4587,67.73477688750441,2,2,1.0,0.653757,0.75763,67.73477688750441,130.0,203.20433066251323,-1.5291239183638061,1.822338923231801,0.9254398668984365,06d648809a2149a733ceee747b3e8e80
661,432,9,seed_69,sqrt + - +,4320,66.72670690061993,2,2,1.0,0.650779,0.755545,66.72670690061993,119.99999999999999,173.81365520495947,-1.1975586751526024,2.074232470409181,0.9186306545548072,4d537f724e63be8b137011c02650c15c
446,144,6,seed_36,/ ^2 / sqrt,870,307.59144981614816,3,1,0.3333,0.936307,0.755415,307.59144981614816,100.0,202.77434944844438,-0.4532264191232411,2.5703747509440737,-0.7923806858001653,390d06384ec5adf3093c2db5ebf30846
421,720,6,seed_36,sqrt + * *,4344,267.6361128525453,1,3,0.3333,0.933962,0.753773,267.6361128525453,150.0,331.63335423054315,-1.696330801582236,0.9793770449281575,-0.9991490253692985,36e74a2646fea59f05bd75dba4718108
619,1008,9,classic,/ - * -,9074,9071.0,3,1,0.3333,0.888987,0.752291,71.0,170.0,71.0,-2.2902375486677,0.4038306720617315,0.9455185755993167,812f0cfc27a05295ff226f2c22e0e909
356,432,3,seed_69,* - / /,1335,667.25,3,1,0.3333,0.931737,0.752216,307.25,190.0,254.50000000000006,-2.5657137183007377,-0.4524045533102584,-0.7960020025346219,5806cf13232ebef2d655b3b9a154672f
39,1008,9,classic,- - sqrt ^2,9093,9090.999999999998,3,1,0.3333,0.887031,0.750922,90.99999999999818,180.0,3.9999999999927285,-1.9825475935627483,2.4279205646139073e-16,0.9998476951563918,7f975c1461a77a06e40734dd6a52a095
402,864,3,seed_69,/ * / /,3723,930.75,3,1,0.3333,0.928818,0.750173,210.75,119.99999999999999,122.99999999999999,-0.5702967942492734,0.9877830230333963,-0.5112930860770519,192d4bafb34796cf7b3517acc86df7b5
609,432,6,seed_69,/ - ^2 sqrt,3723,1860.5,3,1,0.3333,0.928783,0.750148,60.5,150.0,305.50000000000006,-2.1585021200404535,1.2462117800517334,0.8703556959398997,84c3a296d1657af2615bc37205f40d3b
190,144,6,seed_36,/ sqrt - ^2,879,398.57148941352676,3,1,0.3333,0.928177,0.749724,38.57148941352676,200.0,38.57148941352676,-2.6140658941924033,-0.9514421758964985,0.6234906320812751,9db282e9fc9e912f00535c4149f624c1
150,432,9,classic,+ sqrt * /,3977,63.071388124885914,2,2,1.0,0.640203,0.748142,63.07138812488592,90.0,252.28555249954368,1.501955814887431e-16,2.452879991085023,0.8915714854540994,b2f38c372146fd0b99cc9dc3ef07b16f
154,144,3,seed_36,- / ^2 sqrt,1563,781.0,3,1,0.3333,0.921895,0.745327,61.0,160.0,249.99999999999991,-2.334957264203318,0.8498549424536531,0.8746197071393957,0a307aecadd164f3422d65c9ea0de99e
165,720,3,seed_69,sqrt sqrt + ^2,2199,61.58926158690001,2,2,1.0,0.636012,0.745209,61.58926158690001,70.0,132.7140926952001,0.8467697308678475,2.3264807150370777,0.8795594156120778,ea91375da4b08d0c6949bc01ffb0bcf6
22,432,3,seed_69,sqrt ^2 + +,1563,1565.0000000000002,1,3,0.3333,0.920128,0.744089,125.00000000000024,170.0,265.00000000000125,-1.4047529845607891,0.24769585240880876,0.8191520442889895,871ab35ba48e31428eb5ff5693a82360
296,576,6,classic,sqrt + / *,3511,60.253691868102194,2,2,1.0,0.632282,0.742598,60.253691868102194,59.99999999999999,61.77584307671533,1.2480802800170254,2.161738456914279,0.8682307865232018,c3ee79f5432a0c3245bfd18653fd28fe
337,576,6,classic,- + sqrt +,3490,60.07622195096772,2,2,1.0,0.63179,0.742253,60.07622195096772,59.99999999999999,180.22866585290316,1.249423731757174,2.164065383585733,0.8666897992622863,264b8dcf531f865b9560d5d3e36f4e39
184,1008,6,seed_69,+ sqrt / +,7179,43.36744032862972,2,2,1.0,0.588638,0.742047,43.36744032862972,70.0,216.8372016431486,0.9326769626185926,2.5625088944401053,0.6866745067758377,7cbda2fd6651bd90adec4d323a056711
709,432,6,classic,- / / +,2593,649.0,3,1,0.3333,0.91024,0.737168,289.0,190.0,75.99999999999996,-2.2902375486676996,-0.4038306720617319,-0.945518575599317,8e68cc8849fc8180ff6a643be0c7ffa5
582,432,3,classic,^2 sqrt - /,1299,649.0,3,1,0.3333,0.91024,0.737168,289.0,190.0,75.99999999999996,-2.2902375486676996,-0.4038306720617319,-0.945518575599317,feddd2ad30839ce40d9768f75d7b42fe
156,720,9,seed_69,/ + + sqrt,6582,57.38466694161429,2,2,1.0,0.624416,0.737091,57.38466694161429,119.99999999999999,114.76933388322858,-1.2694981081901073,2.1988352234978388,0.8423081851245489,36f6f2e26cb9ed8107e0676abb239a59
352,432,6,seed_36,+ ^2 sqrt sqrt,3291,57.37595315112421,2,2,1.0,0.624393,0.737075,57.37595315112421,119.99999999999999,41.6316720578694,-1.269562156013002,2.198946157581206,0.8422262025029182,f58354da2e971fe46c7075cdf00b4cb1
651,864,3,classic,/ - + /,2595,648.75,3,1,0.3333,0.909953,0.736967,288.75,180.0,150.00000000000003,-2.3214394653031616,2.84294341059786e-16,-0.9469301294951057,4a6d5b4975cab7c338e2379ac70d3cbc
71,576,9,classic,sqrt / ^2 /,5186,648.2500000000001,3,1,0.3333,0.909378,0.736565,288.2500000000001,180.0,219.00000000000165,-2.3131638064837516,2.832808651513834e-16,-0.9496991262018762,6b2e77b742053a1252c1ac6ffa44779c
218,864,9,seed_69,+ * / +,8907,8909.0,1,3,0.3333,0.905152,0.733606,269.0,260.0,170.0,-0.3442657767601238,-1.9524282408562592,-0.9998476951563913,f74d0b773ff7425b937ec011cd2740d7
207,288,9,seed_36,+ sqrt sqrt ^2,2859,53.47896782848375,2,2,1.0,0.614017,0.729812,53.47896782848375,80.0,228.26864611332127,0.45063748148280786,2.555692155971759,0.8036384585326705,68eac0f1bdd17d38f4db6c5c88aac1c5
566,144,9,classic,* + - sqrt,1309,51.16639522186413,2,2,1.0,0.608022,0.725615,51.166395221864136,59.99999999999999,151.6639522186413,1.3135303981038995,2.2751013868021275,0.7789703189847745,4fac44239a15b70753fd8c059f3e2ed4
104,288,3,seed_69,* * * -,1131,9047,1,3,0.3333,0.891345,0.723942,47.0,200.0,141.0,-2.520254067910638,-0.9172974635077841,0.7313537016191705,89c72a04ef7cd336281e3585676e581c
655,1008,6,seed_36,* ^2 - sqrt,7179,14357.999965176208,2,2,1.0,0.561638,0.723147,317.9999651762082,200.0,341.999686585874,-2.5777125680837076,-0.9382106472763609,-0.6691310580345977,ad80b5dc6cea69685512387657bc5ece
215,144,9,seed_36,sqrt ^2 + sqrt,2427,49.27473997901968,2,2,1.0,0.603204,0.722243,49.27473997901968,130.0,132.7473997901968,-1.7049507976552847,2.0318812383020495,0.7578467715565641,a6b7467663c92a7df8ce36420a3230d3
629,144,6,seed_69,/ + - /,1296,324.0,3,1,0.3333,0.888889,0.722222,324.0,90.0,323.9999999999998,1.7200268354558991e-16,2.8090169943749475,-0.5877852522924734,c62852f4a98d3a791c51e911cf2b1594
62,720,3,seed_36,sqrt / * +,2325,49.218253804964775,2,2,1.0,0.603061,0.722143,49.218253804964775,130.0,49.218253804964775,-1.705430844941017,2.0324533363794357,0.7572031898464042,060e932b765207593568cf291564f53e
206,720,3,seed_69,sqrt + * /,2199,47.89349635077342,2,2,1.0,0.599734,0.719814,47.89349635077342,110.0,23.147970806187356,-0.913368499013428,2.509459326680555,0.7418997360083062,352919cf55d5486adf8c50be5ddfffd1
528,576,6,seed_36,/ sqrt + +,4155,47.57960070031329,2,2,1.0,0.598951,0.719266,47.57960070031329,110.0,47.57960070031329,-0.9147551938145096,2.513269239334202,0.7382152186141012,46e90a514bf62178c6073ad39462f383
606,720,9,seed_69,+ sqrt * +,6543,162.78998732925348,1,3,0.3333,0.884575,0.719203,162.78998732925348,90.0,222.3198986340279,6.397391563826987e-17,1.0447733286497134,0.29587498431102915,89c24157cb7109e3ccef9c3b42baa30f
